Species,A10,A11,A12,A5,A6,A7,A8,A9,B10,B11,B12,B1,B2,B3,B4,B5,B6,B7,B8,B9,C10,C11,C12,C1,C2,C3,C4,C5,C6,C7,C9,D10,D11,D12,D1
Bacillus_phage_vB_BtS_BMBtp14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_virus_phi29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_sp._IMH,4,4,0,4,49,38,7,17,0,3,0,7,46,3,1,121,0,1,3,2,213,5,8,1,61,8,121,2,5,4,56,13,0,6,2
Pantoea_sp._OXWO6B1,0,0,0,0,6,7,1,19,0,0,0,2,4,0,0,80,0,0,0,0,4,2,1,0,6,0,0,0,0,0,4,0,0,0,0
Aquaspirillum_sp._LM1,16,40,12,1,1,1,1,0,58,7,0,10,2,9,29,0,3,1,4,5,0,1,0,78,1,1,15,4,0,6,4,4,210,11,1
Burkholderia_phage_JG068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp._MGH103,0,2,0,13,129,12,0,4078,0,1,15,8,839,0,0,11304,2,0,1,0,740,3,222339,0,18,1,0,0,2,1,1118,6,1,5,1
Citrobacter_sp._MGH104,0,3,4,3,19,3,1,907,1,3,13,1,21,1,1,36871,2,0,0,0,1455,3,843310,0,21,7,0,0,0,2,1033,2,0,2,0
Moraxella_phage_Mcat7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella_phage_Mcat6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella_phage_Mcat9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteus_phage_PM_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_K1ind1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_K1ind2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._NFPP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pseudomonas_sp._Irchel_s3h17,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Achromobacter_sp._2789STDY5608608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralstonia_sp._PBA,3,1,5,4,0,0,0,1,0,0,0,0,1,1,3,0,0,17,1,10,0,1,0,5,0,2,4,2,7,11,3,1,0,0,7
Pseudomonas_sp._JY-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptomyces_phage_Rima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_virus_KP36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_virus_PKP126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._K2I15,0,1,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,14,0,6,1,1,0,0,30,0,0,0
Pseudomonas_sp._P1.8,0,0,1,0,0,0,9,0,0,0,0,13,0,0,1,0,0,21,47,0,0,61,0,1,1,0,0,1,0,4,4,0,1,2,0
Metschnikowia_sp._00-154.1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Micromonas_sp._RCC1109_virus_MpV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._LAIL14HWK12:I3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralstonia_phage_phiITL-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_phage_GJL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._LAIL14HWK12:I6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cerataphis_brasiliensis_yeast-like_symbiont,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
Pseudogulbenkiania_sp._NH8B,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,57,0,0,4,0,0,1,0,0,0,1,0,0,0,1
Pseudomonas_sp._LAIL14HWK12:I8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vogesella_sp._EB,6,2,7,6,2,18,1,4,10,2,46,5,5,1,2,104,26,50,3,12,172,2,0,4,1,2,4,21,1,14,3,0,13,4,4
Vogesella_sp._LIG4,0,0,5,6,4,1,20,2,0,0,0,1,1,5,3,1,1,1,1,1,1,1,0,3,5,5,33,2,10,0,5,30,0,4,3
Enterobacter_cloacae_complex_sp._35731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27451,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Salmonella_phage_Vi_II-E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_cloacae_complex_sp._42192,0,3,0,1,16,1,1,33018,0,0,0,0,2,0,0,2,1,0,0,0,6692,0,1,0,4,0,0,0,1,0,10,1,18,0,1
Enterococcus_phage_phiEF24C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_cloacae_complex_sp._43444,0,4,0,2,14,6,0,1648,12,0,0,0,16,0,0,7,0,1,0,0,2126,4,4,1,15,0,1,0,1,0,12,0,1,1,0
Enterobacter_cloacae_complex_sp._44246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteria_phage_HK630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_sp._AR476-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_IPP29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_sp._ATCC31444,0,4,4,5,0,8,1,0,0,1,0,0,1,3,2,0,2,1,3,7,0,0,0,2,0,6,8,1,1,14,0,28,0,0,0
Streptococcus_phage_IPP31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_sp._DH1f,1,0,1,2,0,0,5,0,4,3,0,0,1,3,0,0,0,0,4,1,0,0,1,2,0,0,4,0,3,0,0,1,2,0,6
Achromobacter_sp._DMS1,7,2,5,3,0,1,0,2,2,0,1,10,2,1,1,0,0,15,3,8,0,0,0,11,0,0,1,0,2,6,47,21,0,0,1
Achromobacter_sp._HMSC056C09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Achromobacter_sp._HMSC057D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vibrio_phage_VvAW1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_sp._HMSC15D03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,21,2,0,1,0
Achromobacter_sp._HMSC18C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter_sp._HZ34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._M47T1,0,1,0,1,0,1,0,0,0,1,0,0,4,2,3,1,0,1,2,15,0,0,3,11,2,1,7,3,0,1,0,1,0,0,2
Achromobacter_sp._KCJK1731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Achromobacter_sp._LC458,5,0,9,3,0,0,6,0,0,0,0,17,2,3,1,1,0,4,2,2,0,0,0,6,1,0,15,1,10,5,0,8,0,2,0
Escherichia_virus_Lambda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_936_sensu_lato,7,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,4,0
Enterobacter_cloacae_complex_sp._GN04363,0,4,0,2,113,35,0,1935,0,0,0,0,15,0,1,11,0,4,0,5,9711,3,392,0,44,0,0,1,0,2,21,0,0,1,0
Tetrasphaera_phage_TJE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_APEC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_cloacae_complex_sp._GN05729,0,4,0,1,14,4,0,2374,0,0,0,1,17,0,0,9,3,0,0,2,1110,2,3,2,36,5,2,3,3,0,16,3,1,2,1
Pseudomonas_sp._MS586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Escherichia_virus_G7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stx2-converting_phage_Stx2a_F451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._NBRC_111118,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_IPP64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Cloacibacillus_sp._An23,83,35,24,47,0,10,19,0,18,11,0,17,24,33,29,0,5,28,36,13,0,9,1,53,0,28,66,9,20,24,2,151,1,7,5
Streptococcus_phage_IPP67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Halo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._S3E12,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Flavobacterium_phage_FCL-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_virus_c2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,3,0,0,1,1,0,0,0,0,32,3,0
Escherichia_virus_186,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_JenP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human_betaherpesvirus_6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_P680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_phage_KPV15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_virus_c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Omega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_bIL286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polaribacter_virus_P12002S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoalteromonas_sp._NW_4327,0,0,0,3,12,3,0,11,0,0,0,1,11,0,0,4,0,0,0,0,5,1,5,0,14,0,0,0,0,0,4,0,0,0,0
Escherichia_phage_ECP1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Pseudomonas_sp._NBRC_111137,0,0,0,2,0,0,0,0,0,0,15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,0,0
Lactobacillus_phage_LfeInf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_phage_E-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium_virus_Kubed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_r1t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_phage_L_AB-2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Sirduracell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_phage_ST2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Vincenzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodobacter_virus_RcCronus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_virus_DMS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pseudomonas_virus_FHA0480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_virus_LPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_virus_MP22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_virus_MP29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Sodalis_pierantonius,1,3,3,4,166,21,1,59,1,2,0,3,79,1,1,48,2,4,6,2,90,9,50,4,169,2,6,0,9,4,293,3,1,4,0
Geobacillus_virus_E3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoalteromonas_sp._SK18,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,0,1,8,2,0,0,0
Pseudoalteromonas_sp._SK20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vibrio_sp._J2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listeria_phage_LP-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeribacillus_phage_AP45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P9853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vibrio_sp._J2-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Campylobacter_sp._RM8835,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._RM8964,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,107,0,0,0,1,0,0,0,1,9
Campylobacter_sp._RM8965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P9903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_SSL2009a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pseudoalteromonas_sp._XI10,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Streptococcus_phage_SM1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,13,1,1,0,0
Streptococcus_phage_phi-SsUD.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
Propionibacterium_virus_Stormborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_phage_2050H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_phage_2050HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium_virus_Wizzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_phage_JBD88a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shigella_phage_SH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella_phage_Mcat26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_sp._KTE32,0,0,0,0,3,8,0,1387,0,1,0,0,2,0,0,6,0,0,0,0,2266,2,158422,0,6,0,0,0,0,1,312258,0,0,0,0
Pantoea_sp._NGS-ED-1003,0,107,0,3,3,1,0,4,0,3,0,0,5,0,0,3,7,2,1,4,2,2,2,1,8,4,1,3,5,5,9,5,1,8,4
Shigella_phage_Sf12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_sp._PSNIH1,2,0,0,0,2,2,0,4,0,0,0,0,15,1,0,3,0,0,1,1,398,2,9,0,8,1,0,0,0,0,9,0,0,0,0
Moraxella_phage_Mcat5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Pseudomonas_sp._Irchel_s3a12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._Irchel_s3a10,0,0,8,0,0,4,1,0,0,0,0,1,0,3,1,3,1,0,2,0,1,2,0,2,0,0,2,5,9,0,1,0,0,2,1
Hypoxylon_sp._CI-4A,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,8,0,0,0,0,0,1,3,1,0,4,0,0,0,0,5,0,1,0,0
Morganella_phage_IME1369_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
Mycobacterium_phage_32HC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthrobacter_phage_Tribby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinivibrio_sp._ML290,0,0,0,0,19,5,0,115,0,0,0,0,5,0,0,4,0,0,0,0,7,5,13,0,17,0,0,0,0,0,6,0,0,0,0
Salinivibrio_sp._ML318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._NFR02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._NFR09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_virus_1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas_phage_AS-zj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Citrobacter_phage_SH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia_phage_vB_EamM_Caitlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_phage_ST11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinivibrio_sp._PR932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._P179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Pukovnik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._P818,0,0,0,2,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,4,0,1,0,0
Plasmid_pE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Saintus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium_virus_Violet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_sp._PAMC_25886,0,1,1,2,5,1,0,8,0,0,0,1,2,1,1,1,0,1,1,0,2,1,14,0,3,0,0,0,1,0,4,0,1,0,1
Serratia_sp._M24T3,0,2,7,1,208,9,2,18,0,0,0,6,20,3,1,20,1,0,4,9,5,18,88,5,49,0,1,3,0,1,42,1,1,3,0
Serratia_sp._OLAL2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0
Escherichia_virus_IME08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_sp._OLCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter_genomosp._33YU,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_QL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xanthomonas_phage_Xoo-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xylella_phage_Salvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yersinia_phage_PY54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
